"County
Number","District
Number","School
Number",County Name,District Name,School Name,Enrollment,"Number
tested","Percent
tested",Verbal,Critical reading,Math,Writing,Total,Total scores above 1500,Percent scores above 1500,Total scores above 1000,Percent scores above 1000
17,64014,1730159,Lake,Kelseyville Unified,Kelseyville Community Day,2,,,NA,,,,,,,NA,NA
17,64014,1734359,Lake,Kelseyville Unified,Kelseyville High,115,20,17.39,NA,506,522,517,1544,15,75.00,NA,NA
17,64022,1730027,Lake,Konocti Unified,Carle (William C.) High (Continuation),43,,,NA,,,,,,,NA,NA
17,64022,1730118,Lake,Konocti Unified,Richard H. Lewis Alternative,11,,,NA,,,,,,,NA,NA
17,64022,1735000,Lake,Konocti Unified,Lower Lake High,119,18,15.13,NA,487,502,458,1447,6,33.33,NA,NA
17,64030,1730019,Lake,Lakeport Unified,Natural High (Continuation),5,,,NA,,,,,,,NA,NA
17,64030,1730142,Lake,Lakeport Unified,Lakeport Alternative (Home School),6,1,16.67,NA,,,,,,,NA,NA
17,64030,1732304,Lake,Lakeport Unified,Clear Lake High,106,29,27.36,NA,538,542,533,1612,20,68.97,NA,NA
17,64055,1730035,Lake,Middletown Unified,Loconoma Valley High,11,,,NA,,,,,,,NA,NA
17,64055,1736008,Lake,Middletown Unified,Middletown High,100,33,33.00,NA,505,512,490,1507,17,51.52,NA,NA
17,64071,1730050,Lake,Upper Lake Union High,Clover Valley High (Continuation),13,,,NA,,,,,,,NA,NA
17,64071,1737006,Lake,Upper Lake Union High,Upper Lake High,103,20,19.42,NA,481,466,460,1406,7,35.00,NA,NA
18,10181,1830058,Lassen,Lassen County Office of Educat,Lassen County Juvenile Court,4,,,NA,,,,,,,NA,NA
18,10181,1830140,Lassen,Lassen County Office of Educat,Rocky Ridge High,8,,,NA,,,,,,,NA,NA
18,10181,6069934,Lassen,Lassen County Office of Educat,Lassen County Special Education,1,,,NA,,,,,,,NA,NA
18,64089,1831601,Lassen,Big Valley Joint Unified,Big Valley Jr. Sr. High,21,8,38.10,NA,,,,,,,NA,NA
18,64139,0106385,Lassen,Lassen Union High,Diamond Mountain Charter High,32,1,3.13,NA,,,,,,,NA,NA
18,64139,1830082,Lassen,Lassen Union High,Lassen Community Day,6,,,NA,,,,,,,NA,NA
18,64139,1833805,Lassen,Lassen Union High,Lassen High,212,71,33.49,NA,502,491,502,1495,31,43.66,NA,NA
18,64139,1833813,Lassen,Lassen Union High,Credence High,14,,,NA,,,,,,,NA,NA
18,64162,0120287,Lassen,Ravendale-Termo Elementary,New Day Academy,23,,,NA,,,,,,,NA,NA
18,64204,1830132,Lassen,Westwood Unified,Westwood Charter,143,,,NA,,,,,,,NA,NA
18,64204,1838507,Lassen,Westwood Unified,Westwood High,12,1,8.33,NA,,,,,,,NA,NA
18,75036,1833409,Lassen,Fort Sage Unified,Herlong High,18,3,16.67,NA,,,,,,,NA,NA
19,10199,0109918,Los Angeles,Los Angeles County Office of E,Opportunities Unlimited Charter High,16,,,NA,,,,,,,NA,NA
19,10199,0109942,Los Angeles,Los Angeles County Office of E,Los Angeles International Charter High,29,12,41.38,NA,385,396,399,1180,1,8.33,NA,NA
19,10199,1933399,Los Angeles,Los Angeles County Office of E,L.A. County High School for the Arts,397,101,25.44,NA,579,536,575,1689,78,77.23,NA,NA
19,10199,1995232,Los Angeles,Los Angeles County Office of E,Los Angeles County Special Education,494,,,NA,,,,,,,NA,NA
19,10199,1995240,Los Angeles,Los Angeles County Office of E,Los Angeles County Juvenile Hall/Communi,1648,,,NA,,,,,,,NA,NA
19,10199,1995257,Los Angeles,Los Angeles County Office of E,Alternative Opportunity Programs,292,,,NA,,,,,,,NA,NA
19,10199,1995869,Los Angeles,Los Angeles County Office of E,International Polytechnic High,206,81,39.32,NA,513,518,499,1529,47,58.02,NA,NA
19,10199,1996164,Los Angeles,Los Angeles County Office of E,Antelope Valley PAU,10,,,NA,,,,,,,NA,NA
19,10199,1996172,Los Angeles,Los Angeles County Office of E,East Los Angeles PAU,68,10,14.71,NA,,,,,,,NA,NA
19,10199,1996180,Los Angeles,Los Angeles County Office of E,Eastern PAU,48,5,10.42,NA,,,,,,,NA,NA
19,10199,1996214,Los Angeles,Los Angeles County Office of E,Southwest PAU,43,1,2.33,NA,,,,,,,NA,NA
19,10199,1996222,Los Angeles,Los Angeles County Office of E,Tri Community PAU,54,7,12.96,NA,,,,,,,NA,NA
19,64212,1930056,Los Angeles,ABC Unified,Cerritos High,516,368,71.32,NA,532,604,551,1688,280,76.09,NA,NA
19,64212,1930361,Los Angeles,ABC Unified,Artesia High,367,112,30.52,NA,441,471,449,1361,30,26.79,NA,NA
19,64212,1931641,Los Angeles,ABC Unified,Tracy (Wilbur) High (Continuation),242,5,2.07,NA,,,,,,,NA,NA
19,64212,1931880,Los Angeles,ABC Unified,Gretchen Whitney High,170,163,95.88,NA,643,693,664,2000,161,98.77,NA,NA
19,64212,1933159,Los Angeles,ABC Unified,Richard Gahr High,446,189,42.38,NA,497,538,497,1532,99,52.38,NA,NA
19,64212,1995596,Los Angeles,ABC Unified,ABC Secondary (Alternative),76,5,6.58,NA,,,,,,,NA,NA
19,64246,0100081,Los Angeles,Antelope Valley Union High,William J. (Pete) Knight High,768,208,27.08,NA,444,441,442,1327,51,24.52,NA,NA
19,64246,0108407,Los Angeles,Antelope Valley Union High,Eastside High,513,159,30.99,NA,444,429,428,1301,33,20.75,NA,NA
19,64246,0111872,Los Angeles,Antelope Valley Union High,SOAR High (Students On Academic Rise),33,23,69.70,NA,467,477,455,1399,8,34.78,NA,NA
19,64246,0115337,Los Angeles,Antelope Valley Union High,Los Angeles County Online High,74,2,2.70,NA,,,,,,,NA,NA
19,64246,1930213,Los Angeles,Antelope Valley Union High,Antelope Valley High,390,55,14.10,NA,423,408,420,1251,6,10.91,NA,NA
19,64246,1931732,Los Angeles,Antelope Valley Union High,Desert Winds Continuation High,469,3,0.64,NA,,,,,,,NA,NA
19,64246,1936624,Los Angeles,Antelope Valley Union High,Palmdale High,721,162,22.47,NA,436,434,434,1304,33,20.37,NA,NA
19,64246,1937051,Los Angeles,Antelope Valley Union High,Quartz Hill High,764,220,28.80,NA,511,519,500,1530,115,52.27,NA,NA
19,64246,1995398,Los Angeles,Antelope Valley Union High,Highland High,646,208,32.20,NA,479,502,477,1458,86,41.35,NA,NA
19,64246,1995406,Los Angeles,Antelope Valley Union High,Littlerock High,424,102,24.06,NA,442,445,436,1323,23,22.55,NA,NA
19,64246,1995844,Los Angeles,Antelope Valley Union High,Lancaster High,690,168,24.35,NA,468,462,456,1385,57,33.93,NA,NA
19,64246,1995968,Los Angeles,Antelope Valley Union High,Phoenix High Community Day,30,,,NA,,,,,,,NA,NA
19,64246,1996537,Los Angeles,Antelope Valley Union High,Desert Sands Charter,217,5,2.30,NA,,,,,,,NA,NA
19,64246,1996644,Los Angeles,Antelope Valley Union High,R. Rex Parris High,350,,,NA,,,,,,,NA,NA
19,64261,1930288,Los Angeles,Arcadia Unified,Arcadia High,861,617,71.66,NA,572,635,583,1790,512,82.98,NA,NA
19,64261,1995299,Los Angeles,Arcadia Unified,Rancho Learning Center (Alternative),32,,,NA,,,,,,,NA,NA
19,64279,1930528,Los Angeles,Azusa Unified,Azusa High,332,113,34.04,NA,439,458,434,1331,23,20.35,NA,NA
19,64279,1931765,Los Angeles,Azusa Unified,Sierra High,154,,,NA,,,,,,,NA,NA
19,64279,1933449,Los Angeles,Azusa Unified,Gladstone High,324,71,21.91,NA,446,464,451,1361,20,28.17,NA,NA
19,64287,0114397,Los Angeles,Baldwin Park Unified,Opportunities For Learning - Baldwin Par,239,12,5.02,NA,428,408,409,1244,2,16.67,NA,NA
19,64287,1930601,Los Angeles,Baldwin Park Unified,Baldwin Park High,501,137,27.35,NA,427,452,427,1305,28,20.44,NA,NA
19,64287,1936384,Los Angeles,Baldwin Park Unified,North Park Continuation High,255,,,NA,,,,,,,NA,NA
19,64287,1938166,Los Angeles,Baldwin Park Unified,Sierra Vista High,454,184,40.53,NA,451,485,453,1389,58,31.52,NA,NA
19,64287,1995331,Los Angeles,Baldwin Park Unified,Baldwin Park Alternative,10,,,NA,,,,,,,NA,NA
19,64287,1996479,Los Angeles,Baldwin Park Unified,Opportunities for Learning - Baldwin Par,556,17,3.06,NA,492,491,511,1493,9,52.94,NA,NA
19,64295,1930700,Los Angeles,Bassett Unified,Bassett Senior High,289,72,24.91,NA,440,465,433,1338,16,22.22,NA,NA
19,64295,1936491,Los Angeles,Bassett Unified,Nueva Vista Continuation High,60,,,NA,,,,,,,NA,NA
19,64303,1930775,Los Angeles,Bellflower Unified,Bellflower High,459,87,18.95,NA,491,493,484,1468,39,44.83,NA,NA
19,64303,1935618,Los Angeles,Bellflower Unified,Mayfair High,510,184,36.08,NA,497,512,488,1497,85,46.20,NA,NA
19,64303,1938190,Los Angeles,Bellflower Unified,Somerset Continuation High,272,,,NA,,,,,,,NA,NA
19,64303,1995679,Los Angeles,Bellflower Unified,Bellflower Alternative Education Center,7,,,NA,,,,,,,NA,NA
19,64311,1930981,Los Angeles,Beverly Hills Unified,Beverly Hills High,563,336,59.68,NA,574,598,596,1768,274,81.55,NA,NA
19,64311,1931021,Los Angeles,Beverly Hills Unified,Moreno High (Continuation),11,,,NA,,,,,,,NA,NA
19,64329,1931088,Los Angeles,Bonita Unified,Bonita High,450,178,39.56,NA,515,526,518,1559,105,58.99,NA,NA
19,64329,1937598,Los Angeles,Bonita Unified,Chaparral High (Continuation),64,,,NA,,,,,,,NA,NA
19,64329,1937739,Los Angeles,Bonita Unified,San Dimas High,286,122,42.66,NA,497,492,484,1473,59,48.36,NA,NA
19,64329,1995893,Los Angeles,Bonita Unified,Vista (Alternative),24,,,NA,,,,,,,NA,NA
19,64337,0115436,Los Angeles,Burbank Unified,Off Campus Learning Center,2,,,NA,,,,,,,NA,NA
19,64337,1931187,Los Angeles,Burbank Unified,Burbank High,667,261,39.13,NA,504,534,511,1548,151,57.85,NA,NA
19,64337,1931237,Los Angeles,Burbank Unified,Burroughs High,600,238,39.67,NA,526,525,528,1580,149,62.61,NA,NA
19,64337,1933332,Los Angeles,Burbank Unified,Monterey High (Continuation),106,,,NA,,,,,,,NA,NA
19,64337,1995877,Los Angeles,Burbank Unified,Magnolia Park,8,,,NA,,,,,,,NA,NA
19,64337,1996099,Los Angeles,Burbank Unified,Options for Youth-Burbank Charter,293,5,1.71,NA,,,,,,,NA,NA
19,64337,1996230,Los Angeles,Burbank Unified,Burbank USD Community Day,3,,,NA,,,,,,,NA,NA
19,64352,0101642,Los Angeles,Centinela Valley Union High,Media Art Academy at Centinela,20,,,NA,,,,,,,NA,NA
19,64352,0118521,Los Angeles,Centinela Valley Union High,Centinela Valley Independent Study,35,,,NA,,,,,,,NA,NA
19,64352,1930239,Los Angeles,Centinela Valley Union High,R. K. Lloyde High,54,1,1.85,NA,,,,,,,NA,NA
19,64352,1933951,Los Angeles,Centinela Valley Union High,Hawthorne High,619,181,29.24,NA,417,418,418,1253,27,14.92,NA,NA
19,64352,1934926,Los Angeles,Centinela Valley Union High,Lawndale High,293,117,39.93,NA,458,475,465,1399,37,31.62,NA,NA
19,64352,1935048,Los Angeles,Centinela Valley Union High,Leuzinger High,628,186,29.62,NA,398,414,405,1218,18,9.68,NA,NA
19,64378,1930312,Los Angeles,Charter Oak Unified,Arrow High (Continuation),87,2,2.30,NA,,,,,,,NA,NA
19,64378,1931666,Los Angeles,Charter Oak Unified,Charter Oak High,468,202,43.16,NA,478,486,467,1431,80,39.60,NA,NA
19,64378,1995885,Los Angeles,Charter Oak Unified,Oak Knoll Alternative,28,,,NA,,,,,,,NA,NA
19,64378,1995927,Los Angeles,Charter Oak Unified,Bridges Community Day,12,,,NA,,,,,,,NA,NA
19,64394,1931807,Los Angeles,Claremont Unified,San Antonio High (Continuation),36,,,NA,,,,,,,NA,NA
19,64394,1931823,Los Angeles,Claremont Unified,Claremont High,530,298,56.23,NA,535,556,541,1631,194,65.10,NA,NA
19,64436,1931617,Los Angeles,Covina-Valley Unified,Fairvalley High (Continuation),158,,,NA,,,,,,,NA,NA
19,64436,1932086,Los Angeles,Covina-Valley Unified,Covina High,337,91,27.00,NA,479,496,474,1450,33,36.26,NA,NA
19,64436,1936418,Los Angeles,Covina-Valley Unified,Northview High,353,127,35.98,NA,459,465,450,1374,34,26.77,NA,NA
19,64436,1938372,Los Angeles,Covina-Valley Unified,South Hills High,502,237,47.21,NA,498,517,496,1511,110,46.41,NA,NA
19,64444,1930031,Los Angeles,Culver City Unified,Culver City Independent Study,36,,,NA,,,,,,,NA,NA
19,64444,1932201,Los Angeles,Culver City Unified,Culver City High,514,250,48.64,NA,512,511,507,1530,129,51.60,NA,NA
19,64444,1932656,Los Angeles,Culver City Unified,Culver Park High,40,,,NA,,,,,,,NA,NA
19,64451,1931625,Los Angeles,Downey Unified,Columbus Continuation,253,,,NA,,,,,,,NA,NA
19,64451,1932441,Los Angeles,Downey Unified,Downey High,858,210,24.48,NA,477,490,468,1435,76,36.19,NA,NA
19,64451,1939164,Los Angeles,Downey Unified,Warren High,777,254,32.69,NA,484,501,485,1470,112,44.09,NA,NA
19,64469,1932482,Los Angeles,Duarte Unified,Duarte High,281,106,37.72,NA,463,465,443,1370,29,27.36,NA,NA
19,64469,1936079,Los Angeles,Duarte Unified,Mt. Olive Alternative Education,35,,,NA,,,,,,,NA,NA
19,64519,1930320,Los Angeles,El Monte Union High,Arroyo High,489,163,33.33,NA,468,502,469,1438,66,40.49,NA,NA
19,64519,1932664,Los Angeles,El Monte Union High,El Monte High,433,151,34.87,NA,445,495,454,1394,44,29.14,NA,NA
19,64519,1932680,Los Angeles,El Monte Union High,Mountain View High,404,86,21.29,NA,428,455,429,1312,21,24.42,NA,NA
19,64519,1937481,Los Angeles,El Monte Union High,Rosemead High,513,220,42.88,NA,465,519,460,1444,92,41.82,NA,NA
19,64519,1938919,Los Angeles,El Monte Union High,Fernando R. Ledesma Continuation High,314,,,NA,,,,,,,NA,NA
19,64519,1995661,Los Angeles,El Monte Union High,South El Monte High,384,108,28.13,NA,452,467,457,1376,36,33.33,NA,NA
19,64519,1996123,Los Angeles,El Monte Union High,El Monte Union High School Community Day,16,,,NA,,,,,,,NA,NA
19,64527,0118547,Los Angeles,El Rancho Unified,Eugene A. Obregon,2,,,NA,,,,,,,NA,NA
19,64527,1932698,Los Angeles,El Rancho Unified,Ruben Salazar Continuation,162,,,NA,,,,,,,NA,NA
19,64527,1932706,Los Angeles,El Rancho Unified,El Rancho High,704,265,37.64,NA,426,445,428,1299,52,19.62,NA,NA
19,64535,1930353,Los Angeles,El Segundo Unified,Arena High (Continuation),15,,,NA,,,,,,,NA,NA
19,64535,1932763,Los Angeles,El Segundo Unified,El Segundo High,313,183,58.47,NA,522,541,529,1593,123,67.21,NA,NA
19,64568,1932144,Los Angeles,Glendale Unified,Crescenta Valley High,760,452,59.47,NA,552,600,561,1713,351,77.65,NA,NA
19,64568,1933472,Los Angeles,Glendale Unified,Daily (Allan F.) High (Continuation),198,,,NA,,,,,,,NA,NA
19,64568,1933530,Los Angeles,Glendale Unified,Glendale High,727,238,32.74,NA,495,529,511,1535,122,51.26,NA,NA
19,64568,1934082,Los Angeles,Glendale Unified,Herbert Hoover High,559,165,29.52,NA,508,552,514,1574,93,56.36,NA,NA
19,64568,1995497,Los Angeles,Glendale Unified,Verdugo Academy,24,,,NA,,,,,,,NA,NA
19,64568,1996131,Los Angeles,Glendale Unified,Anderson W. Clark Magnet High,252,139,55.16,NA,517,560,534,1611,99,71.22,NA,NA
19,64568,6099022,Los Angeles,Glendale Unified,College View,78,,,NA,,,,,,,NA,NA
19,64576,1933597,Los Angeles,Glendora Unified,Glendora High,586,274,46.76,NA,530,558,518,1606,175,63.87,NA,NA
19,64576,1939677,Los Angeles,Glendora Unified,Whitcomb Continuation High,61,,,NA,,,,,,,NA,NA
19,64584,1996305,Los Angeles,Gorman Elementary,Gorman Learning Center,167,10,5.99,NA,,,,,,,NA,NA
19,64592,0100354,Los Angeles,Hawthorne,Hawthorne Math and Science Academy,117,115,98.29,NA,488,509,492,1489,54,46.96,NA,NA
19,64600,0120543,Los Angeles,Hermosa Beach City Elementary,Opportunities for Learning-Hermosa Beach,21,,,NA,,,,,,,NA,NA
19,64600,0120550,Los Angeles,Hermosa Beach City Elementary,"Options for Youth-Hermosa Beach, Inc.",27,,,NA,,,,,,,NA,NA
19,64634,1934231,Los Angeles,Inglewood Unified,Inglewood High,323,165,51.08,NA,386,370,389,1145,10,6.06,NA,NA
19,64634,1934249,Los Angeles,Inglewood Unified,Hillcrest High,101,1,0.99,NA,,,,,,,NA,NA
19,64634,1936046,Los Angeles,Inglewood Unified,Morningside High,275,67,24.36,NA,401,390,396,1187,5,7.46,NA,NA
19,64634,1996529,Los Angeles,Inglewood Unified,City Honors High,117,105,89.74,NA,467,438,464,1369,25,23.81,NA,NA
19,64634,6014492,Los Angeles,Inglewood Unified,Kelso (William H.) Elementary,2,,,NA,,,,,,,NA,NA
19,64634,6014542,Los Angeles,Inglewood Unified,Parent (Frank D.) Elementary,1,,,NA,,,,,,,NA,NA
19,64659,1934611,Los Angeles,La Canada Unified,La Canada High,388,305,78.61,NA,602,628,611,1840,275,90.16,NA,NA
19,64659,1995950,Los Angeles,La Canada Unified,Foothills (Special Education),2,,,NA,,,,,,,NA,NA
19,64683,1930080,Los Angeles,Las Virgenes Unified,Agoura High,533,304,57.04,NA,572,598,586,1755,257,84.54,NA,NA
19,64683,1931260,Los Angeles,Las Virgenes Unified,Indian Hills Continuation High,33,,,NA,,,,,,,NA,NA
19,64683,1931781,Los Angeles,Las Virgenes Unified,Calabasas High,506,364,71.94,NA,571,592,594,1757,292,80.22,NA,NA
19,64691,1996438,Los Angeles,Lawndale Elementary,Environmental Charter High,84,88,104.76,NA,416,405,432,1253,13,14.77,NA,NA
19,64709,0100602,Los Angeles,Lennox,"Lennox Mathematics, Science, and Technol",110,92,83.64,NA,428,428,456,1312,18,19.57,NA,NA
19,64709,1996313,Los Angeles,Lennox,Animo Leadership High,133,125,93.98,NA,378,386,408,1172,8,6.40,NA,NA
19,64725,0115378,Los Angeles,Long Beach Unified,Rosie the Riveter Charter High,9,,,NA,,,,,,,NA,NA
19,64725,1930411,Los Angeles,Long Beach Unified,Avalon K-12,60,26,43.33,NA,472,465,465,1402,8,30.77,NA,NA
19,64725,1934470,Los Angeles,Long Beach Unified,Jordan High,886,167,18.85,NA,417,410,411,1238,15,8.98,NA,NA
19,64725,1934678,Los Angeles,Long Beach Unified,Lakewood High,921,288,31.27,NA,482,509,471,1462,123,42.71,NA,NA
19,64725,1935758,Los Angeles,Long Beach Unified,Millikan Senior High,970,277,28.56,NA,475,474,467,1416,97,35.02,NA,NA
19,64725,1936947,Los Angeles,Long Beach Unified,Polytechnic High,1143,502,43.92,NA,509,533,499,1540,263,52.39,NA,NA
19,64725,1937176,Los Angeles,Long Beach Unified,Reid Senior High,233,,,NA,,,,,,,NA,NA
19,64725,1939875,Los Angeles,Long Beach Unified,Wilson High,1024,441,43.07,NA,515,527,514,1556,259,58.73,NA,NA
19,64725,1995539,Los Angeles,Long Beach Unified,California Academy of Mathematics and Sc,142,137,96.48,NA,583,620,585,1788,122,89.05,NA,NA
19,64725,1995570,Los Angeles,Long Beach Unified,Educational Partnership High,651,1,0.15,NA,,,,,,,NA,NA
19,64725,1995935,Los Angeles,Long Beach Unified,Cabrillo (Juan Rodriguez) High,735,151,20.54,NA,416,415,393,1225,15,9.93,NA,NA
19,64725,1996503,Los Angeles,Long Beach Unified,Renaissance High School for the Arts,116,14,12.07,NA,480,449,471,1399,4,28.57,NA,NA
19,64733,0100677,Los Angeles,Los Angeles Unified,High Tech LA,52,45,86.54,NA,507,538,502,1547,28,62.22,NA,NA
19,64733,0100750,Los Angeles,Los Angeles Unified,Wallis Annenberg High,64,49,76.56,NA,415,426,400,1241,8,16.33,NA,NA
19,64733,0100776,Los Angeles,Los Angeles Unified,North Valley Charter Academy,16,10,62.50,NA,,,,,,,NA,NA
19,64733,0100800,Los Angeles,Los Angeles Unified,Central City Value,65,27,41.54,NA,389,375,380,1144,3,11.11,NA,NA
19,64733,0101196,Los Angeles,Los Angeles Unified,View Park Preparatory Accelerated High,66,57,86.36,NA,428,416,426,1269,7,12.28,NA,NA
19,64733,0101329,Los Angeles,Los Angeles Unified,James Fenimore Cooper Community Day,7,,,NA,,,,,,,NA,NA
19,64733,0101659,Los Angeles,Los Angeles Unified,Crenshaw Arts/Tech Charter High,50,42,84.00,NA,373,344,387,1104,3,7.14,NA,NA
19,64733,0101675,Los Angeles,Los Angeles Unified,Animo Oscar De La Hoya Charter High,132,121,91.67,NA,381,394,392,1168,9,7.44,NA,NA
19,64733,0101683,Los Angeles,Los Angeles Unified,Renaissance Arts Academy,16,13,81.25,NA,518,480,475,1473,6,46.15,NA,NA
19,64733,0102137,Los Angeles,Los Angeles Unified,Aggeler Community Day,9,,,NA,,,,,,,NA,NA
19,64733,0102434,Los Angeles,Los Angeles Unified,Animo South Los Angeles Charter,111,86,77.48,NA,395,389,407,1191,4,4.65,NA,NA
19,64733,0102541,Los Angeles,Los Angeles Unified,New Designs Charter,23,20,86.96,NA,377,370,393,1140,3,15.00,NA,NA
19,64733,0102764,Los Angeles,Los Angeles Unified,Johnson Community Day,38,,,NA,,,,,,,NA,NA
19,64733,0102913,Los Angeles,Los Angeles Unified,Middle College High,81,61,75.31,NA,423,392,422,1237,6,9.84,NA,NA
19,64733,0102921,Los Angeles,Los Angeles Unified,Harbor Teacher Preparation Academy,63,62,98.41,NA,458,447,458,1363,12,19.35,NA,NA
19,64733,0106435,Los Angeles,Los Angeles Unified,Camino Nuevo High School Charter,102,96,94.12,NA,406,423,423,1252,15,15.63,NA,NA
19,64733,0106831,Los Angeles,Los Angeles Unified,Animo Venice Charter High,102,104,101.96,NA,403,404,408,1215,17,16.35,NA,NA
19,64733,0106849,Los Angeles,Los Angeles Unified,Animo Pat Brown,106,88,83.02,NA,362,393,402,1158,8,9.09,NA,NA
19,64733,0106864,Los Angeles,Los Angeles Unified,Gertz-Ressler Academy High,106,115,108.49,NA,411,420,415,1245,13,11.30,NA,NA
19,64733,0106997,Los Angeles,Los Angeles Unified,Orthopaedic Hospital,136,92,67.65,NA,432,435,441,1308,19,20.65,NA,NA
19,64733,0107003,Los Angeles,Los Angeles Unified,Northridge Academy High,159,80,50.31,NA,461,464,450,1375,27,33.75,NA,NA
19,64733,0107011,Los Angeles,Los Angeles Unified,International Studies Learning Center,57,42,73.68,NA,446,426,433,1304,5,11.90,NA,NA
19,64733,0107755,Los Angeles,Los Angeles Unified,Port of Los Angeles High,97,58,59.79,NA,452,427,452,1332,11,18.97,NA,NA
19,64733,0108878,Los Angeles,Los Angeles Unified,Charter High School of Arts-Multimedia &,77,52,67.53,NA,524,504,518,1546,29,55.77,NA,NA
19,64733,0108894,Los Angeles,Los Angeles Unified,Heritage College-Ready High,91,84,92.31,NA,392,381,390,1163,4,4.76,NA,NA
19,64733,0108936,Los Angeles,Los Angeles Unified,Huntington Park College-Ready Academy,119,112,94.12,NA,412,423,441,1276,21,18.75,NA,NA
19,64733,0109322,Los Angeles,Los Angeles Unified,Pacific Boulevard,11,,,NA,,,,,,,NA,NA
19,64733,0109447,Los Angeles,Los Angeles Unified,Santee Education Complex,601,138,22.96,NA,391,374,384,1149,9,6.52,NA,NA
19,64733,0109454,Los Angeles,Los Angeles Unified,South East High,162,162,100.00,NA,423,405,438,1265,25,15.43,NA,NA
19,64733,0109462,Los Angeles,Los Angeles Unified,Maywood Academy High,35,162,462.86,NA,432,425,421,1279,31,19.14,NA,NA
19,64733,0109512,Los Angeles,Los Angeles Unified,Cal Burke High,36,,,NA,,,,,,,NA,NA
19,64733,0109553,Los Angeles,Los Angeles Unified,CA Academy for Liberal Studies Early Col,53,50,94.34,NA,415,419,439,1274,6,12.00,NA,NA
19,64733,0109876,Los Angeles,Los Angeles Unified,Community Charter Early College High,47,42,89.36,NA,405,412,390,1207,6,14.29,NA,NA
19,64733,0110668,Los Angeles,Los Angeles Unified,Frida Kahlo High,17,3,17.65,NA,,,,,,,NA,NA
19,64733,0111484,Los Angeles,Los Angeles Unified,New Village Charter High,37,12,32.43,NA,329,285,335,949,0,0.00,NA,NA
19,64733,0111500,Los Angeles,Los Angeles Unified,College Ready Academy High #4,125,71,56.80,NA,406,393,402,1202,9,12.68,NA,NA
19,64733,0111575,Los Angeles,Los Angeles Unified,Animo Ralph Bunche High,90,46,51.11,NA,398,402,404,1203,3,6.52,NA,NA
19,64733,0111583,Los Angeles,Los Angeles Unified,Animo Jackie Robinson High,120,46,38.33,NA,380,350,391,1121,3,6.52,NA,NA
19,64733,0111591,Los Angeles,Los Angeles Unified,Animo Justice Charter High,76,30,39.47,NA,380,385,402,1167,2,6.67,NA,NA
19,64733,0111609,Los Angeles,Los Angeles Unified,Animo Film and Theater Arts Charter High,26,25,96.15,NA,410,396,399,1204,2,8.00,NA,NA
19,64733,0111641,Los Angeles,Los Angeles Unified,William and Carol Ouchi High,99,92,92.93,NA,419,418,424,1261,9,9.78,NA,NA
19,64733,0111658,Los Angeles,Los Angeles Unified,Marc & Eva Stern Math and Science,136,128,94.12,NA,415,431,425,1271,20,15.63,NA,NA
19,64733,0112029,Los Angeles,Los Angeles Unified,Miguel Contreras Learning Complex,13,154,1184.62,NA,368,365,389,1122,5,3.25,NA,NA
19,64733,0112037,Los Angeles,Los Angeles Unified,East Valley Senior High,21,96,457.14,NA,419,400,404,1223,13,13.54,NA,NA
19,64733,0112045,Los Angeles,Los Angeles Unified,Arleta High,25,216,864.00,NA,386,393,392,1171,13,6.02,NA,NA
19,64733,0112052,Los Angeles,Los Angeles Unified,Panorama High,329,127,38.60,NA,404,401,406,1211,11,8.66,NA,NA
19,64733,0112508,Los Angeles,Los Angeles Unified,Bright Star Secondary Charter Academy,26,24,92.31,NA,417,444,447,1308,5,20.83,NA,NA
19,64733,0112557,Los Angeles,Los Angeles Unified,Frederick Douglass Academy High,58,35,60.34,NA,412,397,425,1235,7,20.00,NA,NA
19,64733,0112854,Los Angeles,Los Angeles Unified,Jordan New Technology High,70,20,28.57,NA,349,339,341,1029,0,0.00,NA,NA
19,64733,0112862,Los Angeles,Los Angeles Unified,Student Empowerment Academy,54,,,NA,,,,,,,NA,NA
19,64733,0112870,Los Angeles,Los Angeles Unified,Los Angeles School of Global Studies,90,73,81.11,NA,381,392,382,1154,7,9.59,NA,NA
19,64733,0114850,Los Angeles,Los Angeles Unified,West Adams Preparatory High,378,164,43.39,NA,374,373,381,1128,4,2.44,NA,NA
19,64733,0115253,Los Angeles,Los Angeles Unified,Discovery Charter Preparatory #2,72,46,63.89,NA,393,371,392,1156,3,6.52,NA,NA
19,64733,0116954,Los Angeles,Los Angeles Unified,Jack London Community Day,2,,,NA,,,,,,,NA,NA
19,64733,0117051,Los Angeles,Los Angeles Unified,Edward R. Roybal Learning Center,291,107,36.77,NA,376,400,380,1155,8,7.48,NA,NA
19,64733,0117069,Los Angeles,Los Angeles Unified,Helen Bernstein High,242,14,5.79,NA,385,406,376,1167,2,14.29,NA,NA
19,64733,0117721,Los Angeles,Los Angeles Unified,Academic Leadership Community,50,61,122.00,NA,371,374,372,1118,5,8.20,NA,NA
19,64733,0117747,Los Angeles,Los Angeles Unified,Los Angeles High School of the Arts (LAH,73,49,67.12,NA,420,434,433,1288,10,20.41,NA,NA
19,64733,0117762,Los Angeles,Los Angeles Unified,School for the Visual Arts and Humanitie,69,32,46.38,NA,433,406,433,1272,7,21.88,NA,NA
19,64733,0120360,Los Angeles,Los Angeles Unified,Daniel Pearl Journalism & Communications,67,26,38.81,NA,491,464,498,1453,8,30.77,NA,NA
